# wavenumber,absorbance
2280.833,0.082
2280.894,0.082
2280.954,0.082
2281.014,0.082
2281.075,0.082
2281.135,0.082
2281.195,0.082
2281.255,0.082
2281.316,0.082
2281.376,0.082
2281.436,0.082
2281.497,0.082
2281.557,0.082
2281.617,0.082
2281.677,0.081
2281.738,0.081
2281.798,0.081
2281.858,0.081
2281.918,0.081
2281.979,0.081
2282.039,0.081
2282.099,0.081
2282.159,0.081
2282.220,0.082
2282.280,0.082
2282.340,0.082
2282.400,0.082
2282.461,0.082
2282.521,0.082
2282.581,0.082
2282.642,0.082
2282.702,0.082
2282.762,0.082
2282.822,0.082
2282.883,0.082
2282.943,0.082
2283.003,0.082
2283.063,0.082
2283.124,0.082
2283.184,0.082
2283.244,0.082
2283.304,0.082
2283.365,0.082
2283.425,0.082
2283.485,0.082
2283.545,0.082
2283.606,0.082
2283.666,0.082
2283.726,0.082
2283.787,0.082
2283.847,0.082
2283.907,0.082
2283.967,0.082
2284.028,0.082
2284.088,0.082
2284.148,0.082
2284.208,0.081
2284.269,0.081
2284.329,0.081
2284.389,0.081
2284.449,0.081
2284.510,0.081
2284.570,0.081
2284.630,0.081
2284.690,0.082
2284.751,0.082
2284.811,0.082
2284.871,0.082
2284.932,0.082
2284.992,0.082
2285.052,0.082
2285.112,0.082
2285.173,0.082
2285.233,0.082
2285.293,0.082
2285.354,0.081
2285.414,0.081
2285.474,0.081
2285.534,0.081
2285.594,0.081
2285.655,0.081
2285.715,0.081
2285.775,0.081
2285.835,0.081
2285.896,0.081
2285.956,0.081
2286.016,0.082
2286.077,0.082
2286.137,0.082
2286.197,0.082
2286.257,0.082
2286.318,0.082
2286.378,0.082
2286.438,0.082
2286.499,0.082
2286.559,0.081
2286.619,0.081
2286.679,0.081
2286.740,0.081
2286.800,0.081
2286.860,0.081
2286.920,0.080
2286.980,0.080
2287.041,0.080
2287.101,0.080
2287.161,0.080
2287.222,0.080
2287.282,0.080
2287.342,0.081
2287.402,0.081
2287.463,0.081
2287.523,0.081
2287.583,0.081
2287.644,0.081
2287.704,0.081
2287.764,0.081
2287.824,0.082
2287.885,0.082
2287.945,0.082
2288.005,0.081
2288.065,0.081
2288.125,0.081
2288.186,0.081
2288.246,0.081
2288.306,0.081
2288.367,0.081
2288.427,0.081
2288.487,0.081
2288.547,0.080
2288.608,0.080
2288.668,0.080
2288.728,0.080
2288.789,0.080
2288.849,0.080
2288.909,0.080
2288.969,0.080
2289.030,0.080
2289.090,0.080
2289.150,0.080
2289.210,0.080
2289.271,0.081
2289.331,0.081
2289.391,0.081
2289.451,0.081
2289.512,0.081
2289.572,0.081
2289.632,0.081
2289.692,0.081
2289.753,0.081
2289.813,0.081
2289.873,0.080
2289.934,0.080
2289.994,0.080
2290.054,0.079
2290.114,0.079
2290.175,0.079
2290.235,0.080
2290.295,0.080
2290.355,0.080
2290.416,0.081
2290.476,0.081
2290.536,0.081
2290.596,0.081
2290.657,0.081
2290.717,0.081
2290.777,0.081
2290.837,0.081
2290.898,0.081
2290.958,0.081
2291.018,0.081
2291.079,0.080
2291.139,0.080
2291.199,0.080
2291.259,0.079
2291.320,0.079
2291.380,0.078
2291.440,0.078
2291.500,0.078
2291.561,0.078
2291.621,0.078
2291.681,0.078
2291.741,0.079
2291.802,0.079
2291.862,0.080
2291.922,0.080
2291.982,0.080
2292.043,0.081
2292.103,0.081
2292.163,0.081
2292.224,0.081
2292.284,0.081
2292.344,0.081
2292.404,0.081
2292.465,0.081
2292.525,0.081
2292.585,0.081
2292.646,0.081
2292.706,0.080
2292.766,0.080
2292.826,0.079
2292.886,0.079
2292.947,0.079
2293.007,0.078
2293.067,0.078
2293.127,0.079
2293.188,0.079
2293.248,0.079
2293.308,0.079
2293.369,0.079
2293.429,0.079
2293.489,0.079
2293.549,0.079
2293.610,0.079
2293.670,0.079
2293.730,0.079
2293.791,0.079
2293.851,0.079
2293.911,0.079
2293.971,0.079
2294.031,0.079
2294.092,0.079
2294.152,0.079
2294.212,0.078
2294.272,0.078
2294.333,0.078
2294.393,0.078
2294.453,0.078
2294.514,0.079
2294.574,0.079
2294.634,0.080
2294.694,0.080
2294.755,0.081
2294.815,0.081
2294.875,0.081
2294.936,0.081
2294.996,0.081
2295.056,0.081
2295.116,0.081
2295.177,0.081
2295.237,0.080
2295.297,0.080
2295.357,0.080
2295.417,0.079
2295.478,0.079
2295.538,0.078
2295.598,0.077
2295.659,0.077
2295.719,0.076
2295.779,0.076
2295.839,0.075
2295.900,0.075
2295.960,0.076
2296.020,0.076
2296.081,0.077
2296.141,0.078
2296.201,0.078
2296.261,0.079
2296.322,0.079
2296.382,0.080
2296.442,0.080
2296.502,0.080
2296.563,0.080
2296.623,0.080
2296.683,0.080
2296.743,0.080
2296.804,0.080
2296.864,0.079
2296.924,0.079
2296.984,0.079
2297.045,0.078
2297.105,0.078
2297.165,0.078
2297.226,0.078
2297.286,0.078
2297.346,0.079
2297.406,0.079
2297.467,0.079
2297.527,0.079
2297.587,0.080
2297.647,0.080
2297.708,0.080
2297.768,0.079
2297.828,0.079
2297.888,0.078
2297.949,0.077
2298.009,0.076
2298.069,0.075
2298.129,0.074
2298.190,0.074
2298.250,0.073
2298.310,0.073
2298.371,0.074
2298.431,0.074
2298.491,0.076
2298.551,0.077
2298.612,0.078
2298.672,0.079
2298.732,0.079
2298.792,0.080
2298.853,0.080
2298.913,0.081
2298.973,0.081
2299.033,0.081
2299.094,0.081
2299.154,0.081
2299.214,0.080
2299.274,0.080
2299.335,0.079
2299.395,0.079
2299.455,0.078
2299.516,0.078
2299.576,0.077
2299.636,0.077
2299.696,0.077
2299.757,0.077
2299.817,0.077
2299.877,0.078
2299.938,0.078
2299.998,0.078
2300.058,0.000
