Energy(1/cm),Absorbance
7.112336e+003,2.402219e-004
7.112351e+003,4.071099e-004
7.112366e+003,7.030767e-004
7.112381e+003,1.050160e-003
7.112396e+003,1.358797e-003
7.112411e+003,1.555709e-003
7.112426e+003,1.603762e-003
7.112441e+003,1.507362e-003
7.112457e+003,1.302229e-003
7.112472e+003,1.036110e-003
7.112487e+003,7.479488e-004
7.112502e+003,4.562302e-004
7.112517e+003,1.599012e-004
7.112532e+003,-1.468915e-004
7.112547e+003,-4.592930e-004
7.112562e+003,-7.512937e-004
7.112577e+003,-9.785378e-004
7.112592e+003,-1.093140e-003
7.112607e+003,-1.063492e-003
7.112622e+003,-8.894664e-004
7.112637e+003,-6.074851e-004
7.112652e+003,-2.804553e-004
7.112667e+003,2.336013e-005
7.112683e+003,2.498362e-004
7.112698e+003,3.715915e-004
7.112713e+003,3.923185e-004
7.112728e+003,3.357776e-004
7.112743e+003,2.338236e-004
7.112758e+003,1.159183e-004
7.112773e+003,6.593724e-006
7.112788e+003,-7.262374e-005
7.112803e+003,-9.836382e-005
7.112818e+003,-4.038852e-005
7.112833e+003,1.286454e-004
7.112848e+003,4.259481e-004
7.112863e+003,8.472349e-004
7.112878e+003,1.360193e-003
7.112894e+003,1.908999e-003
7.112909e+003,2.425546e-003
7.112924e+003,2.845009e-003
7.112938e+003,3.120081e-003
7.112954e+003,3.228424e-003
7.112969e+003,3.172380e-003
7.112984e+003,2.972732e-003
7.112999e+003,2.661246e-003
7.113014e+003,2.275866e-003
7.113029e+003,1.856387e-003
7.113044e+003,1.440935e-003
7.113059e+003,1.061685e-003
7.113074e+003,7.385226e-004
7.113089e+003,4.699955e-004
7.113104e+003,2.321991e-004
7.113120e+003,-1.640104e-005
7.113134e+003,-3.257842e-004
7.113149e+003,-7.331011e-004
7.113165e+003,-1.245907e-003
7.113180e+003,-1.835057e-003
7.113195e+003,-2.435963e-003
7.113210e+003,-2.964303e-003
7.113225e+003,-3.337360e-003
7.113240e+003,-3.495913e-003
7.113255e+003,-3.416890e-003
7.113270e+003,-3.114637e-003
7.113285e+003,-2.637068e-003
7.113300e+003,-2.051116e-003
7.113315e+003,-1.427319e-003
7.113331e+003,-8.306706e-004
7.113345e+003,-3.133681e-004
7.113360e+003,9.179099e-005
7.113375e+003,3.741782e-004
7.113391e+003,5.456958e-004
7.113406e+003,6.365736e-004
7.113421e+003,6.885075e-004
7.113436e+003,7.412442e-004
7.113451e+003,8.203115e-004
7.113466e+003,9.300073e-004
7.113481e+003,1.052950e-003
7.113496e+003,1.160844e-003
7.113511e+003,1.227261e-003
7.113526e+003,1.242114e-003
7.113542e+003,1.218423e-003
7.113556e+003,1.186459e-003
7.113571e+003,1.180911e-003
7.113586e+003,1.225035e-003
7.113602e+003,1.317717e-003
7.113617e+003,1.432392e-003
7.113632e+003,1.528276e-003
7.113647e+003,1.565120e-003
7.113662e+003,1.517038e-003
7.113677e+003,1.382662e-003
7.113692e+003,1.181143e-003
7.113707e+003,9.400021e-004
7.113722e+003,6.851557e-004
7.113737e+003,4.321171e-004
7.113752e+003,1.826732e-004
7.113767e+003,-6.579922e-005
7.113782e+003,-3.134012e-004
7.113797e+003,-5.540783e-004
7.113813e+003,-7.711393e-004
7.113828e+003,-9.429313e-004
7.113843e+003,-1.047957e-003
7.113858e+003,-1.066897e-003
7.113873e+003,-9.827694e-004
7.113888e+003,-7.798049e-004
7.113903e+003,-4.436038e-004
7.113918e+003,3.379803e-005
7.113933e+003,6.446370e-004
7.113948e+003,1.356636e-003
7.113963e+003,2.106861e-003
7.113978e+003,2.806122e-003
7.113993e+003,3.357428e-003
7.114008e+003,3.676598e-003
7.114023e+003,3.713858e-003
7.114039e+003,3.468435e-003
7.114054e+003,2.986243e-003
7.114069e+003,2.348751e-003
7.114083e+003,1.651621e-003
7.114099e+003,9.859946e-004
7.114114e+003,4.230958e-004
7.114129e+003,7.256415e-006
7.114144e+003,-2.399898e-004
7.114159e+003,-3.199238e-004
7.114174e+003,-2.508516e-004
7.114189e+003,-6.467283e-005
7.114204e+003,1.939105e-004
7.114219e+003,4.725828e-004
7.114234e+003,7.185093e-004
7.114250e+003,8.889677e-004
7.114265e+003,9.575019e-004
7.114280e+003,9.176884e-004
7.114294e+003,7.791828e-004
7.114310e+003,5.589331e-004
7.114325e+003,2.733424e-004
7.114340e+003,-6.702499e-005
7.114355e+003,-4.548909e-004
7.114370e+003,-8.782899e-004
7.114385e+003,-1.314160e-003
7.114400e+003,-1.725766e-003
7.114415e+003,-2.066483e-003
7.114430e+003,-2.293601e-003
7.114445e+003,-2.382220e-003
7.114460e+003,-2.334337e-003
7.114476e+003,-2.177700e-003
7.114490e+003,-1.957844e-003
7.114505e+003,-1.718538e-003
7.114521e+003,-1.485803e-003
7.114536e+003,-1.258759e-003
7.114551e+003,-1.008951e-003
7.114566e+003,-6.922476e-004
7.114581e+003,-2.655544e-004
7.114596e+003,2.976125e-004
7.114611e+003,9.922381e-004
7.114626e+003,1.781589e-003
7.114641e+003,2.598275e-003
7.114656e+003,3.357495e-003
7.114671e+003,3.972127e-003
7.114687e+003,4.368186e-003
7.114701e+003,4.500207e-003
7.114716e+003,4.359350e-003
7.114731e+003,3.978012e-003
7.114747e+003,3.420609e-003
7.114762e+003,2.770707e-003
7.114777e+003,2.115517e-003
7.114792e+003,1.525284e-003
7.114807e+003,1.043417e-003
7.114822e+003,6.833968e-004
7.114837e+003,4.334106e-004
7.114852e+003,2.675735e-004
7.114867e+003,1.579124e-004
7.114882e+003,8.022492e-005
7.114897e+003,1.554014e-005
7.114912e+003,-4.986387e-005
7.114927e+003,-1.274811e-004
7.114942e+003,-2.254186e-004
7.114958e+003,-3.420736e-004
7.114973e+003,-4.642579e-004
7.114988e+003,-5.649654e-004
7.115003e+003,-6.087094e-004
7.115018e+003,-5.650977e-004
7.115033e+003,-4.215916e-004
7.115048e+003,-1.908764e-004
7.115063e+003,8.940484e-005
7.115078e+003,3.703313e-004
7.115093e+003,6.104928e-004
7.115108e+003,7.920621e-004
7.115123e+003,9.248273e-004
7.115138e+003,1.037638e-003
7.115153e+003,1.159249e-003
7.115168e+003,1.298308e-003
7.115184e+003,1.433389e-003
7.115199e+003,1.517437e-003
7.115214e+003,1.497587e-003
7.115229e+003,1.341214e-003
7.115244e+003,1.055375e-003
7.115259e+003,6.896690e-004
7.115274e+003,3.212208e-004
7.115289e+003,2.554709e-005
7.115304e+003,-1.490114e-004
7.115319e+003,-2.003153e-004
7.115334e+003,-1.715342e-004
7.115349e+003,-1.277461e-004
7.115364e+003,-1.292698e-004
7.115379e+003,-2.053825e-004
7.115395e+003,-3.416101e-004
7.115410e+003,-4.883861e-004
7.115425e+003,-5.825032e-004
7.115439e+003,-5.727747e-004
7.115455e+003,-4.420150e-004
7.115470e+003,-2.133970e-004
7.115485e+003,5.573503e-005
7.115500e+003,2.950926e-004
7.115515e+003,4.440242e-004
7.115530e+003,4.670434e-004
7.115545e+003,3.641963e-004
7.115560e+003,1.685856e-004
7.115575e+003,-6.745566e-005
7.115590e+003,-2.905546e-004
7.115605e+003,-4.616762e-004
7.115621e+003,-5.671163e-004
7.115636e+003,-6.214810e-004
7.115650e+003,-6.607200e-004
7.115666e+003,-7.275770e-004
7.115681e+003,-8.532574e-004
7.115696e+003,-1.043131e-003
7.115711e+003,-1.269661e-003
7.115726e+003,-1.478374e-003
7.115741e+003,-1.602120e-003
7.115756e+003,-1.582214e-003
7.115771e+003,-1.388876e-003
7.115786e+003,-1.030702e-003
7.115801e+003,-5.525229e-004
7.115816e+003,-2.216611e-005
7.115832e+003,4.894004e-004
7.115846e+003,9.260891e-004
7.115861e+003,1.257799e-003
7.115876e+003,1.477206e-003
7.115892e+003,1.593253e-003
7.115907e+003,1.619593e-003
7.115922e+003,1.568811e-003
7.115937e+003,1.454566e-003
7.115952e+003,1.295716e-003
7.115967e+003,1.120048e-003
7.115982e+003,9.639109e-004
7.115997e+003,8.634694e-004
7.116012e+003,8.390349e-004
7.116027e+003,8.816966e-004
7.116042e+003,9.519231e-004
7.116057e+003,9.888506e-004
7.116072e+003,9.295092e-004
7.116087e+003,7.349049e-004
7.116103e+003,4.079722e-004
7.116118e+003,-2.783250e-006
7.116133e+003,-4.159312e-004
7.116148e+003,-7.421313e-004
7.116163e+003,-9.102316e-004
7.116178e+003,-8.882099e-004
7.116193e+003,-6.894026e-004
7.116208e+003,-3.617724e-004
7.116223e+003,3.002048e-005
7.116238e+003,4.260807e-004
7.116253e+003,7.862863e-004
7.116268e+003,1.095334e-003
7.116283e+003,1.357600e-003
7.116298e+003,1.586403e-003
7.116313e+003,1.792102e-003
7.116329e+003,1.977761e-003
7.116344e+003,2.136761e-003
7.116359e+003,2.256781e-003
7.116374e+003,2.325432e-003
7.116389e+003,2.334293e-003
7.116404e+003,2.281362e-003
7.116419e+003,2.170559e-003
7.116434e+003,2.010348e-003
7.116449e+003,1.813729e-003
7.116464e+003,1.599007e-003
7.116479e+003,1.389942e-003
7.116494e+003,1.214103e-003
7.116509e+003,1.100516e-003
7.116524e+003,1.076201e-003
7.116540e+003,1.156027e-003
7.116555e+003,1.338954e-003
7.116570e+003,1.602798e-003
7.116584e+003,1.905405e-003
7.116600e+003,2.190606e-003
7.116615e+003,2.394993e-003
7.116630e+003,2.464032e-003
7.116645e+003,2.361077e-003
7.116660e+003,2.078661e-003
7.116675e+003,1.642109e-003
7.116690e+003,1.104701e-003
7.116705e+003,5.403546e-004
7.116720e+003,2.799917e-005
7.116735e+003,-3.636595e-004
7.116750e+003,-5.893196e-004
7.116766e+003,-6.349471e-004
7.116781e+003,-5.207867e-004
7.116795e+003,-2.975411e-004
7.116811e+003,-3.535258e-005
7.116826e+003,1.916896e-004
7.116841e+003,3.214529e-004
7.116856e+003,3.181370e-004
7.116871e+003,1.849273e-004
7.116886e+003,-3.485561e-005
7.116901e+003,-2.679055e-004
7.116916e+003,-4.319855e-004
7.116931e+003,-4.597564e-004
7.116946e+003,-3.241949e-004
7.116961e+003,-5.317688e-005
7.116977e+003,2.746686e-004
7.116992e+003,5.476864e-004
7.117006e+003,6.577778e-004
7.117021e+003,5.380655e-004
7.117037e+003,1.881095e-004
7.117052e+003,-3.187319e-004
7.117067e+003,-8.554730e-004
7.117082e+003,-1.279374e-003
7.117097e+003,-1.476293e-003
7.117112e+003,-1.395746e-003
7.117127e+003,-1.068153e-003
7.117142e+003,-5.933564e-004
7.117157e+003,-1.107198e-004
7.117172e+003,2.429736e-004
7.117188e+003,3.702982e-004
7.117202e+003,2.333926e-004
7.117217e+003,-1.388757e-004
7.117232e+003,-6.666750e-004
7.117248e+003,-1.243065e-003
7.117263e+003,-1.760648e-003
7.117278e+003,-2.130190e-003
7.117293e+003,-2.294688e-003
7.117308e+003,-2.234632e-003
7.117323e+003,-1.968103e-003
7.117338e+003,-1.548671e-003
7.117353e+003,-1.056088e-003
7.117368e+003,-5.838599e-004
7.117383e+003,-2.206498e-004
7.117398e+003,-2.928950e-005
7.117413e+003,-3.101235e-005
7.117428e+003,-1.967054e-004
7.117443e+003,-4.563472e-004
7.117458e+003,-7.220198e-004
7.117474e+003,-9.134388e-004
7.117489e+003,-9.851496e-004
7.117504e+003,-9.420386e-004
7.117519e+003,-8.330848e-004
7.117534e+003,-7.324726e-004
7.117549e+003,-7.127245e-004
7.117564e+003,-8.158216e-004
7.117579e+003,-1.038636e-003
7.117594e+003,-1.332626e-003
7.117609e+003,-1.621894e-003
7.117624e+003,-1.827534e-003
7.117639e+003,-1.894904e-003
7.117654e+003,-1.810673e-003
7.117669e+003,-1.604233e-003
7.117685e+003,-1.338043e-003
7.117700e+003,-1.086100e-003
7.117715e+003,-9.087436e-004
7.117729e+003,-8.360281e-004
7.117745e+003,-8.604333e-004
7.117760e+003,-9.409806e-004
7.117775e+003,-1.018306e-003
7.117790e+003,-1.034405e-003
7.117805e+003,-9.499073e-004
7.117820e+003,-7.547998e-004
7.117835e+003,-4.719698e-004
7.117850e+003,-1.488126e-004
7.117865e+003,1.538686e-004
7.117880e+003,3.773618e-004
7.117896e+003,4.782881e-004
7.117911e+003,4.374239e-004
7.117926e+003,2.627330e-004
7.117940e+003,-1.129856e-005
7.117956e+003,-3.290289e-004
7.117971e+003,-6.224737e-004
7.117986e+003,-8.211462e-004
7.118001e+003,-8.653274e-004
7.118016e+003,-7.206966e-004
7.118031e+003,-3.891505e-004
7.118046e+003,8.403605e-005
7.118061e+003,6.140763e-004
7.118076e+003,1.092510e-003
7.118091e+003,1.412612e-003
7.118106e+003,1.500081e-003
7.118122e+003,1.339253e-003
7.118137e+003,9.843673e-004
7.118151e+003,5.483167e-004
7.118167e+003,1.778005e-004
7.118182e+003,1.093437e-005
7.118197e+003,1.370640e-004
7.118212e+003,5.727017e-004
7.118227e+003,1.258164e-003
7.118242e+003,2.077795e-003
7.118257e+003,2.895940e-003
7.118272e+003,3.596174e-003
7.118287e+003,4.109615e-003
7.118302e+003,4.423681e-003
7.118317e+003,4.569783e-003
7.118333e+003,4.599317e-003
7.118347e+003,4.559269e-003
7.118362e+003,4.476873e-003
7.118377e+003,4.359953e-003
7.118393e+003,4.208200e-003
7.118408e+003,4.030113e-003
7.118423e+003,3.849960e-003
7.118438e+003,3.707576e-003
7.118453e+003,3.645656e-003
7.118468e+003,3.687024e-003
7.118483e+003,3.823619e-003
7.118498e+003,4.014362e-003
7.118513e+003,4.196490e-003
7.118528e+003,4.310924e-003
7.118543e+003,4.324980e-003
7.118558e+003,4.245941e-003
7.118573e+003,4.116304e-003
7.118588e+003,3.993863e-003
7.118604e+003,3.922975e-003
7.118619e+003,3.914216e-003
7.118634e+003,3.937887e-003
7.118649e+003,3.933307e-003
7.118664e+003,3.840065e-003
7.118679e+003,3.627146e-003
7.118694e+003,3.310883e-003
7.118709e+003,2.953850e-003
7.118724e+003,2.639977e-003
7.118739e+003,2.438041e-003
7.118754e+003,2.367740e-003
7.118769e+003,2.382765e-003
7.118784e+003,2.380933e-003
7.118799e+003,2.241660e-003
7.118814e+003,1.875221e-003
7.118830e+003,1.262185e-003
7.118845e+003,4.731798e-004
7.118860e+003,-3.438945e-004
7.118875e+003,-1.007695e-003
7.118890e+003,-1.359117e-003
7.118905e+003,-1.310526e-003
7.118920e+003,-8.746195e-004
7.118935e+003,-1.575569e-004
7.118950e+003,6.779543e-004
7.118965e+003,1.463475e-003
7.118980e+003,2.072834e-003
7.118995e+003,2.451702e-003
7.119010e+003,2.618009e-003
7.119025e+003,2.639343e-003
7.119041e+003,2.597542e-003
7.119056e+003,2.553578e-003
7.119071e+003,2.528616e-003
7.119085e+003,2.504120e-003
7.119101e+003,2.441673e-003
7.119116e+003,2.307777e-003
7.119131e+003,2.096206e-003
7.119146e+003,1.835789e-003
7.119161e+003,1.584108e-003
7.119176e+003,1.410518e-003
7.119191e+003,1.370563e-003
7.119206e+003,1.487945e-003
7.119221e+003,1.745791e-003
7.119236e+003,2.093476e-003
7.119251e+003,2.459766e-003
7.119267e+003,2.776810e-003
7.119282e+003,2.997720e-003
7.119296e+003,3.106532e-003
7.119312e+003,3.122985e-003
7.119327e+003,3.092183e-003
7.119342e+003,3.067823e-003
7.119357e+003,3.095820e-003
7.119372e+003,3.198348e-003
7.119387e+003,3.363038e-003
7.119402e+003,3.543357e-003
7.119417e+003,3.668411e-003
7.119432e+003,3.657785e-003
7.119447e+003,3.440480e-003
7.119462e+003,2.976101e-003
7.119478e+003,2.267506e-003
7.119493e+003,1.360924e-003
7.119507e+003,3.418127e-004
7.119522e+003,-6.817277e-004
7.119538e+003,-1.601757e-003
7.119553e+003,-2.327647e-003
7.119568e+003,-2.801441e-003
7.119583e+003,-3.004845e-003
7.119598e+003,-2.954430e-003
7.119613e+003,-2.696443e-003
7.119628e+003,-2.293700e-003
7.119643e+003,-1.810871e-003
7.119658e+003,-1.305472e-003
7.119673e+003,-8.219730e-004
7.119688e+003,-3.874291e-004
7.119703e+003,-1.199436e-005
7.119718e+003,3.057028e-004
7.119733e+003,5.721709e-004
7.119749e+003,7.948173e-004
7.119764e+003,9.755006e-004
7.119779e+003,1.111046e-003
7.119794e+003,1.193669e-003
7.119809e+003,1.214934e-003
7.119824e+003,1.172837e-003
7.119839e+003,1.075769e-003
7.119854e+003,9.463445e-004
7.119869e+003,8.190169e-004
7.119884e+003,7.303247e-004
7.119899e+003,7.120375e-004
7.119914e+003,7.804774e-004
7.119929e+003,9.292103e-004
7.119944e+003,1.132805e-003
7.119959e+003,1.351086e-003
7.119975e+003,1.542974e-003
7.119990e+003,1.680459e-003
7.120005e+003,1.753410e-003
7.120020e+003,1.774203e-003
7.120035e+003,1.769113e-003
7.120050e+003,1.766651e-003
7.120065e+003,1.787311e-003
7.120080e+003,1.833394e-003
7.120095e+003,1.890329e-003
7.120110e+003,1.932063e-003
7.120125e+003,1.931430e-003
7.120140e+003,1.872592e-003
7.120155e+003,1.758134e-003
7.120170e+003,1.608851e-003
7.120186e+003,1.460716e-003
7.120201e+003,1.356537e-003
7.120216e+003,1.332207e-003
7.120230e+003,1.409155e-003
7.120246e+003,1.586835e-003
7.120261e+003,1.840647e-003
7.120276e+003,2.125140e-003
7.120291e+003,2.382266e-003
7.120306e+003,2.550979e-003
7.120321e+003,2.583643e-003
7.120336e+003,2.460633e-003
7.120351e+003,2.196634e-003
7.120366e+003,1.842444e-003
7.120381e+003,1.474679e-003
7.120396e+003,1.172804e-003
7.120412e+003,9.958579e-004
7.120427e+003,9.644755e-004
7.120441e+003,1.048698e-003
7.120457e+003,1.174432e-003
7.120472e+003,1.244407e-003
7.120487e+003,1.168751e-003
7.120502e+003,8.918563e-004
7.120517e+003,4.123832e-004
7.120532e+003,-2.139269e-004
7.120547e+003,-8.899294e-004
7.120562e+003,-1.500398e-003
7.120577e+003,-1.942671e-003
7.120592e+003,-2.150566e-003
7.120607e+003,-2.105130e-003
7.120623e+003,-1.837004e-003
7.120638e+003,-1.417874e-003
7.120652e+003,-9.415757e-004
7.120667e+003,-5.085747e-004
7.120683e+003,-2.042896e-004
7.120698e+003,-8.309222e-005
7.120713e+003,-1.591799e-004
7.120728e+003,-3.988169e-004
7.120743e+003,-7.283378e-004
7.120758e+003,-1.051461e-003
7.120773e+003,-1.273857e-003
7.120788e+003,-1.330346e-003
7.120803e+003,-1.204242e-003
7.120818e+003,-9.325497e-004
7.120833e+003,-5.928932e-004
7.120848e+003,-2.782368e-004
7.120863e+003,-6.460657e-005
7.120878e+003,1.461236e-005
7.120894e+003,-2.246430e-005
7.120909e+003,-1.173118e-004
7.120924e+003,-1.957449e-004
7.120939e+003,-1.969041e-004
7.120954e+003,-9.637623e-005
7.120969e+003,8.489771e-005
7.120984e+003,2.927053e-004
7.120999e+003,4.627645e-004
7.121014e+003,5.456958e-004
7.121029e+003,5.265539e-004
7.121044e+003,4.296959e-004
7.121059e+003,3.084217e-004
7.121074e+003,2.300443e-004
7.121089e+003,2.552734e-004
7.121104e+003,4.231953e-004
7.121120e+003,7.412442e-004
7.121135e+003,1.184433e-003
7.121150e+003,1.699918e-003
7.121165e+003,2.215816e-003
7.121180e+003,2.656445e-003
7.121195e+003,2.954550e-003
7.121210e+003,3.067756e-003
7.121225e+003,2.988012e-003
7.121240e+003,2.746165e-003
7.121255e+003,2.403455e-003
7.121270e+003,2.032519e-003
7.121285e+003,1.696725e-003
7.121300e+003,1.425278e-003
7.121315e+003,1.205896e-003
7.121331e+003,9.893819e-004
7.121346e+003,7.126681e-004
7.121361e+003,3.285488e-004
7.121375e+003,-1.656386e-004
7.121391e+003,-7.128237e-004
7.121406e+003,-1.205432e-003
7.121421e+003,-1.512715e-003
7.121436e+003,-1.520738e-003
7.121451e+003,-1.171099e-003
7.121466e+003,-4.869960e-004
7.121481e+003,4.260476e-004
7.121496e+003,1.404202e-003
7.121511e+003,2.263709e-003
7.121526e+003,2.849578e-003
7.121542e+003,3.072494e-003
7.121557e+003,2.928096e-003
7.121572e+003,2.493756e-003
7.121586e+003,1.898117e-003
7.121602e+003,1.285347e-003
7.121617e+003,7.747349e-004
7.121632e+003,4.327141e-004
7.121647e+003,2.631308e-004
7.121662e+003,2.192370e-004
7.121677e+003,2.275248e-004
7.121692e+003,2.180767e-004
7.121707e+003,1.515484e-004
7.121722e+003,2.657431e-005
7.121737e+003,-1.296673e-004
7.121752e+003,-2.797931e-004
7.121768e+003,-3.976252e-004
7.121783e+003,-4.828589e-004
7.121797e+003,-5.603326e-004
7.121813e+003,-6.642269e-004
7.121828e+003,-8.165492e-004
7.121843e+003,-1.010869e-003
7.121858e+003,-1.208604e-003
7.121873e+003,-1.349868e-003
7.121888e+003,-1.376755e-003
7.121903e+003,-1.258362e-003
7.121918e+003,-1.002505e-003
7.121933e+003,-6.524490e-004
7.121948e+003,-2.716142e-004
7.121963e+003,8.019178e-005
7.121979e+003,3.668493e-004
7.121994e+003,5.805317e-004
7.122008e+003,7.317187e-004
7.122023e+003,8.347192e-004
7.122039e+003,8.923875e-004
7.122054e+003,8.908270e-004
7.122069e+003,8.104190e-004
7.122084e+003,6.431438e-004
7.122099e+003,4.062808e-004
7.122114e+003,1.469412e-004
7.122129e+003,-6.798573e-005
7.122144e+003,-1.744819e-004
7.122159e+003,-1.370870e-004
7.122174e+003,3.678034e-005
7.122189e+003,2.971151e-004
7.122204e+003,5.661989e-004
7.122219e+003,7.637481e-004
7.122234e+003,8.290424e-004
7.122250e+003,7.338428e-004
7.122265e+003,4.836617e-004
7.122280e+003,1.080967e-004
7.122295e+003,-3.488607e-004
7.122310e+003,-8.353667e-004
7.122325e+003,-1.297940e-003
7.122340e+003,-1.679560e-003
7.122355e+003,-1.922945e-003
7.122370e+003,-1.979482e-003
7.122385e+003,-1.824597e-003
7.122400e+003,-1.470845e-003
7.122415e+003,-9.744053e-004
7.122430e+003,-4.287085e-004
7.122445e+003,5.812099e-005
7.122460e+003,3.903287e-004
7.122476e+003,5.111945e-004
7.122491e+003,4.195138e-004
7.122506e+003,1.643428e-004
7.122521e+003,-1.718654e-004
7.122536e+003,-5.003339e-004
7.122551e+003,-7.511944e-004
7.122566e+003,-8.859945e-004
7.122581e+003,-9.002128e-004
7.122596e+003,-8.135066e-004
7.122611e+003,-6.576102e-004
7.122626e+003,-4.633311e-004
7.122641e+003,-2.544943e-004
7.122656e+003,-4.608700e-005
7.122671e+003,1.553933e-004
7.122687e+003,3.500033e-004
7.122702e+003,5.424115e-004
7.122717e+003,7.399830e-004
7.122731e+003,9.503624e-004
7.122747e+003,1.176459e-003
7.122762e+003,1.411548e-003
7.122777e+003,1.635424e-003
7.122792e+003,1.817688e-003
7.122807e+003,1.925007e-003
7.122822e+003,1.929434e-003
7.122837e+003,1.819485e-003
7.122852e+003,1.604428e-003
7.122867e+003,1.310106e-003
7.122882e+003,9.696227e-004
7.122897e+003,6.152377e-004
7.122913e+003,2.697286e-004
7.122928e+003,-5.625796e-005
7.122942e+003,-3.583624e-004
7.122958e+003,-6.293556e-004
7.122973e+003,-8.528275e-004
7.122988e+003,-1.000588e-003
7.123003e+003,-1.038338e-003
7.123018e+003,-9.367816e-004
7.123033e+003,-6.847712e-004
7.123048e+003,-3.003887e-004
7.123063e+003,1.677238e-004
7.123078e+003,6.460639e-004
7.123093e+003,1.052717e-003
7.123108e+003,1.315889e-003
7.123124e+003,1.392767e-003
7.123139e+003,1.284683e-003
7.123153e+003,1.036376e-003
7.123168e+003,7.292626e-004
7.123184e+003,4.622338e-004
7.123199e+003,3.241387e-004
7.123214e+003,3.715584e-004
7.123229e+003,6.126495e-004
7.123244e+003,1.003065e-003
7.123259e+003,1.459951e-003
7.123274e+003,1.885338e-003
7.123289e+003,2.191039e-003
7.123304e+003,2.323200e-003
7.123319e+003,2.271570e-003
7.123334e+003,2.068273e-003
7.123350e+003,1.772074e-003
7.123364e+003,1.448315e-003
